"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U990","2020-04-10 11:00:00","31.000","89.000","2.000","24.000","0.610","1019.000","","0.000","-99.000","-99.000","-99.000","24.500","","17.900",""
"C0M700","2020-04-10 11:00:00","150.000","211.000","1.600","26.400","0.620","1002.100","","0.000","-99.000","-99.000","-99.000","26.400","","17.700",""
"C0A970","2020-04-10 11:00:00","96.000","116.000","2.300","21.500","0.840","1011.300","","0.000","-99.000","-99.000","-99.000","24.600","","19.300",""
"CM0110","2020-04-10 11:00:00","7.000","355.000","2.700","24.700","0.560","1018.600","","-99.000","-99.000","-99.000","-99.000","24.900","","18.200",""
"C0S940","2020-04-10 11:00:00","150.000","31.000","2.300","27.000","0.680","1003.600","","0.000","-99.000","-99.000","-99.000","27.000","","19.800",""
"C0X250","2020-04-10 11:00:00","33.000","176.000","0.300","28.000","0.530","1014.900","","0.000","-99.000","-99.000","-99.000","28.000","","18.700",""
"C0K520","2020-04-10 11:00:00","10.000","281.000","0.500","26.400","0.590","1016.900","","0.000","-99.000","-99.000","-99.000","26.400","","17.900",""
"C0Z200","2020-04-10 11:00:00","153.000","53.000","1.800","23.400","0.990","1004.800","","0.000","-99.000","-99.000","-99.000","24.300","","15.800",""
"C0V740","2020-04-10 11:00:00","60.000","234.000","1.100","27.200","0.550","1012.800","","0.000","-99.000","-99.000","-99.000","27.200","","19.300",""
"C0V790","2020-04-10 11:00:00","410.000","230.000","4.500","26.300","0.480","971.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.700",""
"C0G860","2020-04-10 11:00:00","45.000","231.000","1.500","27.400","0.520","1013.200","","0.000","-99.000","-99.000","-99.000","27.400","","18.700",""
"C0Z250","2020-04-10 11:00:00","1124.000","123.000","0.400","16.700","0.980","896.400","","0.000","-99.000","-99.000","-99.000","19.800","","10.700",""
"C0K440","2020-04-10 11:00:00","35.000","286.000","1.200","25.500","0.640","1015.000","","0.000","-99.000","-99.000","-99.000","25.500","","17.100",""
"C0T900","2020-04-10 11:00:00","160.000","102.000","0.800","23.700","0.570","1001.700","","0.000","-99.000","-99.000","-99.000","24.300","","17.200",""
"C0F9V0","2020-04-10 11:00:00","525.000","280.000","2.800","24.600","0.660","960.400","","0.000","-99.000","-99.000","-99.000","24.600","","17.600",""
"C0UA20","2020-04-10 11:00:00","2619.000","215.000","2.100","11.700","0.500","-99.000","","0.000","-99.000","-99.000","-99.000","12.400","","2.500",""
"C0M850","2020-04-10 11:00:00","695.000","0.000","0.000","24.800","0.550","939.900","","0.000","-99.000","-99.000","-99.000","24.800","","16.200",""
"C0C620","2020-04-10 11:00:00","19.000","84.000","2.500","29.200","0.540","1016.000","","0.000","7.600","43.000","","29.400","","19.400",""
"C0I360","2020-04-10 11:00:00","300.000","254.000","2.200","26.000","0.510","983.200","","0.000","-99.000","-99.000","-99.000","26.000","","17.600",""
"C0M810","2020-04-10 11:00:00","1354.000","303.000","2.200","19.700","0.670","870.800","","0.000","-99.000","-99.000","-99.000","19.700","","12.200",""
"C0AC80","2020-04-10 11:00:00","40.000","80.000","4.200","24.500","0.580","1015.500","","0.000","-99.000","-99.000","-99.000","24.800","","16.200",""
"CM0140","2020-04-10 11:00:00","26.000","82.000","2.400","25.100","0.600","1019.000","","0.000","-99.000","-99.000","-99.000","25.100","","21.400",""
"C0SA20","2020-04-10 11:00:00","857.000","76.000","1.700","16.900","0.950","924.600","","0.000","-99.000","-99.000","-99.000","19.100","","14.200",""
"C0K490","2020-04-10 11:00:00","91.000","291.000","1.600","26.100","0.610","1007.800","","0.000","-99.000","-99.000","-99.000","26.600","","18.000",""
"C0V820","2020-04-10 11:00:00","441.000","202.000","2.200","26.000","0.540","970.700","","0.000","-99.000","-99.000","-99.000","26.000","","16.500",""
"C0S810","2020-04-10 11:00:00","65.000","41.000","1.800","27.400","0.640","1016.200","","0.000","7.600","54.000","","27.400","","17.800",""
"C0R580","2020-04-10 11:00:00","10.000","291.000","2.300","26.300","0.700","1017.500","","0.000","-99.000","-99.000","-99.000","26.500","","20.500",""
"C0Z330","2020-04-10 11:00:00","488.000","114.000","1.200","18.600","0.850","967.600","","0.000","-99.000","-99.000","-99.000","23.500","","15.200",""
"C0E590","2020-04-10 11:00:00","40.000","324.000","1.700","25.100","0.610","1013.700","","0.000","-99.000","-99.000","-99.000","25.200","","14.200",""
"C0D540","2020-04-10 11:00:00","227.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K420","2020-04-10 11:00:00","42.000","3.000","1.100","26.500","0.590","1013.800","","0.000","-99.000","-99.000","-99.000","26.500","","17.500",""
"C0Z180","2020-04-10 11:00:00","34.000","46.000","2.800","24.100","0.610","1017.500","","0.000","-99.000","-99.000","-99.000","24.300","","17.800",""
"C0AD10","2020-04-10 11:00:00","27.000","116.000","5.500","25.100","0.520","1016.500","","0.000","-99.000","-99.000","-99.000","25.600","","19.700",""
"C0M720","2020-04-10 11:00:00","225.000","259.000","0.800","26.100","0.600","992.800","","0.000","-99.000","-99.000","-99.000","26.100","","17.300",""
"C0V450","2020-04-10 11:00:00","51.000","295.000","1.400","25.700","0.610","1012.800","","0.000","-99.000","-99.000","-99.000","26.800","","19.900",""
"C0R280","2020-04-10 11:00:00","242.000","55.000","1.900","21.200","0.910","992.300","","0.000","7.500","52.000","","22.100","","19.100",""
"C0E610","2020-04-10 11:00:00","850.000","285.000","0.400","21.100","0.620","924.900","","0.000","-99.000","-99.000","-99.000","21.100","","16.200",""
"C0Z310","2020-04-10 11:00:00","59.000","217.000","2.100","22.800","0.720","1015.500","","0.000","-99.000","-99.000","-99.000","24.000","","18.200",""
"C0S700","2020-04-10 11:00:00","507.000","55.000","1.500","20.000","0.770","964.500","","0.000","-99.000","-99.000","-99.000","22.300","","14.300",""
"C0T9G0","2020-04-10 11:00:00","605.000","53.000","0.800","20.900","0.800","954.800","","0.000","-99.000","-99.000","-99.000","21.700","","15.400",""
"C0U520","2020-04-10 11:00:00","517.000","0.000","0.100","21.200","0.990","965.000","","0.000","-99.000","-99.000","-99.000","21.400","","13.900",""
"C0E750","2020-04-10 11:00:00","62.000","3.000","0.900","25.700","0.530","1011.400","","0.000","-99.000","-99.000","-99.000","25.700","","15.700",""
"C0R810","2020-04-10 11:00:00","25.000","252.000","2.800","25.300","0.680","1016.500","","0.000","-99.000","-99.000","-99.000","25.600","","20.600",""
"C0G660","2020-04-10 11:00:00","27.000","264.000","2.100","26.600","0.600","1017.300","","0.000","-99.000","-99.000","-99.000","26.700","","17.700",""
"C0W140","2020-04-10 11:00:00","21.000","49.000","4.100","22.100","0.550","1019.500","","0.000","-99.000","-99.000","-99.000","22.100","","16.300",""
"C0U720","2020-04-10 11:00:00","1260.000","47.000","2.800","16.700","0.990","893.300","","0.000","-99.000","-99.000","-99.000","17.400","","8.900",""
"C0R690","2020-04-10 11:00:00","248.000","48.000","2.200","23.900","0.710","990.600","","0.000","-99.000","-99.000","-99.000","23.900","","19.100",""
"C0X150","2020-04-10 11:00:00","18.000","247.000","1.900","27.500","0.620","1018.100","","0.000","-99.000","-99.000","-99.000","27.500","","19.100",""
"C0Z050","2020-04-10 11:00:00","830.000","137.000","0.400","18.800","0.680","929.700","","0.000","-99.000","-99.000","-99.000","20.500","","12.600",""
"C0I490","2020-04-10 11:00:00","1601.000","257.000","2.800","20.400","0.610","846.200","","0.000","-99.000","-99.000","-99.000","20.600","","10.000",""
"C0I090","2020-04-10 11:00:00","910.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X240","2020-04-10 11:00:00","394.000","208.000","1.000","24.100","0.670","974.800","","0.000","-99.000","-99.000","-99.000","24.400","","16.700",""
"C0S990","2020-04-10 11:00:00","409.000","21.000","4.600","20.300","0.850","974.600","","0.000","10.900","34.000","","21.900","","18.600",""
"C0E850","2020-04-10 11:00:00","104.000","236.000","0.500","25.600","0.580","1006.500","","0.000","-99.000","-99.000","-99.000","25.600","","13.700",""
"C0T9B0","2020-04-10 11:00:00","558.000","11.000","0.500","18.800","0.820","959.300","","0.000","-99.000","-99.000","-99.000","22.200","","15.200",""
"C0G650","2020-04-10 11:00:00","34.000","0.000","0.100","28.100","0.570","1014.700","","0.000","-99.000","-99.000","-99.000","28.100","","18.000",""
"C0K580","2020-04-10 11:00:00","26.000","199.000","1.300","26.700","0.690","1017.100","","0.000","-99.000","-99.000","-99.000","26.700","","17.000",""
"C0X050","2020-04-10 11:00:00","25.000","220.000","1.600","27.200","0.580","1014.700","","0.000","-99.000","-99.000","-99.000","27.800","","17.600",""
"CM0100","2020-04-10 11:00:00","25.000","80.000","3.000","25.900","0.460","1016.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.700",""
"C0AC70","2020-04-10 11:00:00","71.000","86.000","1.600","24.800","0.590","1012.200","","0.000","7.700","80.000","","24.800","","18.200",""
"CM0130","2020-04-10 11:00:00","11.000","290.000","1.600","23.600","0.720","1018.600","","0.000","-99.000","-99.000","-99.000","23.600","","19.800",""
"C0W110","2020-04-10 11:00:00","16.000","18.000","5.700","17.900","0.750","1021.200","","0.000","-99.000","-99.000","-99.000","17.900","","14.900",""
"C0R670","2020-04-10 11:00:00","26.000","83.000","4.200","26.300","0.540","1017.100","","0.000","14.400","96.000","","26.300","","23.400",""
"C0X120","2020-04-10 11:00:00","28.000","226.000","2.300","26.900","0.610","1016.700","","0.000","-99.000","-99.000","-99.000","26.900","","19.100",""
"C0R740","2020-04-10 11:00:00","58.000","97.000","4.900","26.000","0.570","1012.800","","0.000","11.800","101.000","","26.000","","22.700",""
"C0C700","2020-04-10 11:00:00","151.000","75.000","3.800","24.600","0.500","1002.200","","0.000","9.200","89.000","","24.700","","18.400",""
"C0W130","2020-04-10 11:00:00","18.000","18.000","5.100","22.500","0.760","1016.800","","0.000","11.000","13.000","","22.500","","19.800",""
"C0F9R0","2020-04-10 11:00:00","20.000","340.000","2.500","25.100","0.640","1017.700","","0.000","-99.000","-99.000","-99.000","25.300","","17.900",""
"C0V660","2020-04-10 11:00:00","25.000","273.000","2.300","26.500","0.640","1016.300","","0.000","-99.000","-99.000","-99.000","26.600","","19.900",""
"C0C590","2020-04-10 11:00:00","72.000","23.000","3.200","24.200","0.680","1010.400","","0.000","9.000","15.000","","25.600","","18.000",""
"C0M790","2020-04-10 11:00:00","15.000","232.000","1.200","26.500","0.590","1015.900","","0.000","-99.000","-99.000","-99.000","26.700","","18.000",""
"C0R130","2020-04-10 11:00:00","1040.000","266.000","1.200","21.100","0.720","902.200","","0.000","-99.000","-99.000","-99.000","21.100","","15.300",""
"C0AH30","2020-04-10 11:00:00","755.000","136.000","5.200","19.200","0.910","935.700","","0.000","-99.000","-99.000","-99.000","20.300","","15.000",""
"C0X170","2020-04-10 11:00:00","50.000","265.000","0.900","28.400","0.540","1012.500","","0.000","-99.000","-99.000","-99.000","28.400","","18.400",""
"C0K291","2020-04-10 11:00:00","8.000","311.000","2.600","24.900","0.670","1018.400","","0.000","-99.000","-99.000","-99.000","24.900","","17.900",""
"C0D480","2020-04-10 11:00:00","223.000","0.000","0.000","25.900","0.630","992.600","","0.000","-99.000","-99.000","-99.000","25.900","","14.600",""
"C0F0C0","2020-04-10 11:00:00","983.000","0.000","0.100","20.500","0.740","909.600","","0.000","-99.000","-99.000","-99.000","20.900","","14.400",""
"C0U860","2020-04-10 11:00:00","5.000","110.000","1.600","25.100","0.660","1021.200","","0.000","-99.000","-99.000","-99.000","25.400","","16.800",""
"C0UA50","2020-04-10 11:00:00","808.000","97.000","0.800","17.600","0.870","930.400","","0.000","-99.000","-99.000","-99.000","17.600","","12.900",""
"C0X320","2020-04-10 11:00:00","30.000","284.000","0.800","28.200","0.580","1014.500","","0.000","-99.000","-99.000","-99.000","28.200","","17.100",""
"C0T960","2020-04-10 11:00:00","120.000","44.000","1.100","24.200","0.680","1007.500","","0.000","-99.000","-99.000","-99.000","24.900","","14.500",""
"C0SA80","2020-04-10 11:00:00","136.000","89.000","2.400","24.400","0.670","1004.800","","0.000","-99.000","-99.000","-99.000","24.500","","16.300",""
"C0E780","2020-04-10 11:00:00","160.000","326.000","1.200","26.100","0.560","1000.600","","0.000","-99.000","-99.000","-99.000","26.100","","15.600",""
"C0F9Q0","2020-04-10 11:00:00","149.000","335.000","2.600","25.700","0.610","1000.900","","0.000","-99.000","-99.000","-99.000","25.700","","16.500",""
"C0F9X0","2020-04-10 11:00:00","166.000","309.000","2.900","24.600","0.620","1004.500","","0.000","-99.000","-99.000","-99.000","25.200","","18.200",""
"C0F0D0","2020-04-10 11:00:00","3171.000","168.000","2.200","10.900","0.410","699.800","","0.000","-99.000","-99.000","-99.000","10.900","","-0.300",""
"C0S730","2020-04-10 11:00:00","110.000","42.000","7.500","22.600","0.750","1008.000","","1.500","12.700","46.000","","22.700","","20.000",""
"C0T790","2020-04-10 11:00:00","2830.000","143.000","1.200","13.400","0.540","729.500","","0.000","-99.000","-99.000","-99.000","13.400","","3.000",""
"C0K530","2020-04-10 11:00:00","12.000","334.000","3.100","24.500","0.650","1017.600","","0.000","-99.000","-99.000","-99.000","24.900","","17.400",""
"C0M780","2020-04-10 11:00:00","30.000","290.000","0.600","26.700","0.590","1015.500","","0.000","-99.000","-99.000","-99.000","26.700","","17.800",""
"C0V360","2020-04-10 11:00:00","94.000","295.000","0.500","27.500","0.550","1007.600","","0.000","-99.000","-99.000","-99.000","29.600","","15.900",""
"C0K510","2020-04-10 11:00:00","10.000","219.000","1.100","25.700","0.600","1017.000","","0.000","-99.000","-99.000","-99.000","26.000","","17.200",""
"C0D650","2020-04-10 11:00:00","97.000","50.000","4.200","24.900","0.510","1008.000","","0.000","-99.000","-99.000","-99.000","24.900","","18.200",""
"C0V630","2020-04-10 11:00:00","19.000","254.000","1.100","25.200","0.660","1016.700","","0.000","-99.000","-99.000","-99.000","25.500","","19.900",""
"C0U910","2020-04-10 11:00:00","17.000","99.000","4.000","23.000","0.640","1019.500","","0.000","-99.000","-99.000","-99.000","24.200","","16.900",""
"C0K560","2020-04-10 12:00:00","117.000","275.000","1.100","27.800","0.560","1005.200","","0.000","-99.000","-99.000","-99.000","27.800","","17.800",""
"C0X100","2020-04-10 12:00:00","10.000","268.000","3.000","25.800","0.510","1015.600","","0.000","-99.000","-99.000","-99.000","26.300","","20.100",""
"C0K460","2020-04-10 12:00:00","60.000","260.000","4.100","26.300","0.610","1010.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.300",""
"C0M740","2020-04-10 12:00:00","15.000","241.000","3.400","26.900","0.530","1015.800","","0.000","-99.000","-99.000","-99.000","26.900","","17.700",""
"C0SA10","2020-04-10 12:00:00","411.000","58.000","1.900","21.400","0.790","973.200","","0.000","8.100","96.000","","25.400","","16.100",""
"C0C660","2020-04-10 12:00:00","176.000","77.000","2.400","26.000","0.480","998.500","","0.000","-99.000","-99.000","-99.000","26.000","","17.800",""
"C0R620","2020-04-10 12:00:00","34.000","67.000","2.200","25.700","0.680","1016.000","","0.000","8.200","80.000","","26.000","","22.600",""
"C0R780","2020-04-10 12:00:00","72.000","43.000","3.200","25.300","0.660","1012.500","","0.000","11.400","71.000","","25.300","","21.500",""
"C0R700","2020-04-10 12:00:00","19.000","50.000","3.900","27.100","0.520","1016.300","","0.000","13.000","73.000","","27.100","","23.200",""
"C0F0B0","2020-04-10 12:00:00","311.000","302.000","3.500","24.900","0.600","983.000","","0.000","-99.000","-99.000","-99.000","25.200","","16.000",""
"C0O970","2020-04-10 12:00:00","71.000","272.000","2.800","28.200","0.590","1010.100","","0.000","-99.000","-99.000","-99.000","28.200","","16.800",""
"C0F9P0","2020-04-10 12:00:00","26.000","33.000","3.300","24.400","0.760","1016.500","","0.000","-99.000","-99.000","-99.000","24.800","","17.500",""
"C0R560","2020-04-10 12:00:00","22.000","218.000","3.000","27.300","0.620","1016.000","","0.000","-99.000","-99.000","-99.000","27.300","","20.800",""
"C0X220","2020-04-10 12:00:00","26.000","292.000","2.800","25.000","0.610","1015.400","","0.000","-99.000","-99.000","-99.000","26.100","","17.900",""
"C0M680","2020-04-10 12:00:00","37.000","250.000","1.800","27.700","0.520","1015.500","","0.000","-99.000","-99.000","-99.000","27.700","","17.500",""
"C0S710","2020-04-10 12:00:00","382.000","86.000","3.000","23.500","0.670","977.400","","0.000","-99.000","-99.000","-99.000","23.700","","15.700",""
"C0F9T0","2020-04-10 12:00:00","111.000","299.000","3.100","26.700","0.530","1004.900","","0.000","-99.000","-99.000","-99.000","26.700","","18.700",""
"C0F9N0","2020-04-10 12:00:00","75.000","270.000","2.100","28.500","0.490","1009.500","","0.000","-99.000","-99.000","-99.000","28.500","","19.900",""
"C0G740","2020-04-10 12:00:00","24.000","334.000","2.800","24.900","0.620","1016.000","","0.000","-99.000","-99.000","-99.000","25.400","","17.900",""
"C0UA70","2020-04-10 12:00:00","547.000","148.000","1.400","19.500","0.990","959.300","","0.000","-99.000","-99.000","-99.000","20.000","","15.600",""
